,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_O3_ppmv,M_T_celcius,M_P,M_O3_ug/m3
15647,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-02,2016,7,2,0,69.0,0.024549001827836037,24.214009269804137,99878.1796875,47.60171594928137
15648,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,1,47.0,0.05925596505403519,24.2388436753875,101503.7421875,116.7605178274895
15649,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,2,45.0,0.05761926621198654,23.93403298704186,101511.3828125,113.66053903968808
15650,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,3,30.0,0.056070465594530106,23.653400278181948,101520.5390625,110.71991933583683
15651,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,4,17.0,0.051436882466077805,23.443937807198665,101528.5390625,101.6499245776114
15652,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,5,27.0,0.044003333896398544,23.13923191698609,101535.140625,87.05478427177543
15653,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,6,26.0,0.03971961513161659,23.42637700334052,101537.5390625,78.50578575261716
15654,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,7,13.0,0.04653963819146156,24.397673863734724,101554.8203125,91.70088785229653
15655,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,8,8.0,0.047482382506132126,25.59033954525188,101553.15625,93.1834129539516
15656,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,9,11.0,0.0534699521958828,27.338428242538896,101550.171875,104.32040436586833
15657,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,10,57.0,0.060124654322862625,28.452960303942973,101545.8671875,116.86535981820326
15658,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,11,77.0,0.0654214546084404,29.41234415257327,101546.7890625,126.75878582298868
15659,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,12,98.0,0.06733835488557816,29.89174598397358,101551.9765625,130.27316921851548
15660,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,13,119.0,0.06812446564435959,29.88202085589478,101549.234375,131.79465432994104
15661,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,14,114.0,0.06925515830516815,29.379688962382204,101555.3828125,134.21270462813098
15662,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,15,101.0,0.06433837860822678,28.97180359231612,101574.109375,124.87560969436953
15663,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,16,81.0,0.06971296668052673,28.020960497897647,101584.1875,135.7479054807889
15664,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,17,78.0,0.06887945532798767,27.21107081139712,101600.6796875,134.5083448997614
15665,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,18,84.0,0.06825916469097137,26.259078268792678,101619.0078125,133.74498628962778
15666,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,19,70.0,0.06756912916898727,25.36627929955955,101649.3203125,132.82852073977188
15667,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,20,78.0,0.06855902820825577,24.55752265744013,101694.703125,135.20094660116052
15668,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,21,85.0,0.06761005520820618,24.364612113413614,101728.9375,133.4609014329855
15669,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,22,79.0,0.06533452123403549,24.376906485953782,101761.75,129.00531050992765
15670,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,23,73.0,0.06262997537851334,24.236076106808696,101798.8671875,123.7687802156757
15671,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-02,2016,7,2,0,72.0,0.060597945004701614,24.466566226061445,101490.0703125,119.29737938426145
15672,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,1,18.0,0.04329419508576393,20.02388230049911,95120.3671875,81.09320497286038
15673,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,2,10.0,0.042196474969387054,19.36943934926228,95119.1171875,79.21288043451752
15674,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,3,8.0,0.041445739567279816,18.871939156049564,95115.453125,77.933117544089
15675,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,4,6.0,0.0400007888674736,18.471394326491065,95114.828125,75.31889794276786
15676,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,5,5.0,0.041129909455776215,18.46266013025331,95117.9765625,77.4498421703355
15677,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,6,5.0,0.04877207428216934,20.219190369312912,95116.6796875,91.28931769655401
15678,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,7,4.0,0.0558212511241436,21.612436088161417,95137.328125,104.01235619868166
15679,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,8,6.0,0.060037970542907715,22.55019386292787,95137.4375,111.51477155394862
15680,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,9,12.0,0.06111731007695198,23.16884115698872,95135.53125,113.28026804390358
15681,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,10,54.0,0.06372416764497757,23.692552297539578,95137.125,117.9056434651105
15682,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,11,70.0,0.06384918838739395,24.31420847093699,95140.3125,117.89402414965922
15683,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,12,75.0,0.06383326649665833,24.606555265884595,95143.40625,117.75273096892907
15684,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,13,76.0,0.05778413265943527,22.39316393804927,95167.125,107.41901983405515
15685,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,14,87.0,0.06161901727318764,22.93001134919581,95168.1796875,114.34152934922906
15686,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,15,96.0,0.06357188522815704,22.46799624051806,95178.078125,118.16196595193169
15687,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,16,97.0,0.06131342425942421,21.767491890548,95194.8515625,114.25495823804576
15688,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,17,87.0,0.05489334091544151,20.847345239053936,95207.484375,102.6251725107289
15689,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,18,87.0,0.04701073095202446,19.957469476559538,95207.84375,88.15549788264781
15690,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,19,87.0,0.04035932570695877,18.996444297666244,95218.59375,75.94017880028274
15691,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,20,66.0,0.035673148930072784,18.02861260258021,95257.421875,67.37322756103524
15692,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,21,57.0,0.03599686548113823,17.687074527788297,95288.9296875,68.08695652057689
15693,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,22,44.0,0.036352768540382385,17.435329321544202,95316.7890625,68.8398263157706
15694,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,23,60.0,0.03453602269291878,17.276995792871276,95337.3359375,65.44928490103803
15695,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-02,2016,7,2,0,72.0,0.043751638382673264,20.31556366053269,95119.9375,81.8682082244937
15696,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,1,48.0,0.037856779992580414,23.332922863671683,101217.5234375,74.61158222787108
15697,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,2,56.0,0.032642386853694916,23.212724232741948,101216.8984375,64.36027774303082
15698,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,3,57.0,0.032377175986766815,23.07367140618163,101219.03125,63.86867952245834
15699,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,4,53.0,0.030051495879888535,22.985180754238968,101222.78125,59.30084907020963
15700,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,5,55.0,0.029389217495918274,23.05146862406474,101224.3046875,57.981863995308295
15701,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,6,59.0,0.029787283390760422,23.614207147515174,101226.7109375,58.65716366836535
15702,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,7,53.0,0.03199763968586922,24.984083814598478,101258.015625,62.739677506259696
15703,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,8,41.0,0.04929516464471817,26.206489597555503,101258.3046875,96.26155018980427
15704,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,9,58.0,0.060231540352106094,27.262648136449116,101255.1171875,117.20045349464735
15705,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,10,70.0,0.05865737423300743,27.753761226653296,101258.671875,113.95510452349512
15706,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,11,83.0,0.058352500200271606,27.40228520610475,101276.078125,113.51489838731953
15707,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,12,87.0,0.06346059590578079,27.839316824896628,101287.796875,123.28684668200212
15708,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,13,88.0,0.06543093919754028,27.36466698881503,101287.234375,127.31475812700384
15709,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,14,94.0,0.06764441728591919,27.172741879547345,101290.703125,131.7103430039658
15710,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,15,89.0,0.06878505647182465,26.55266256012527,101305.3984375,134.22785223742744
15711,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,16,94.0,0.06791628152132034,25.89628966699604,101325.8671875,132.85024693997988
15712,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,17,88.0,0.06438218057155609,25.476228396661554,101343.2265625,126.13598850475123
15713,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,18,83.0,0.059982433915138245,25.114772931824575,101356.8125,117.67429915313352
15714,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,19,76.0,0.05632596090435982,24.288502890287987,101374.1640625,110.82692007153663
15715,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,20,67.0,0.053397513926029205,23.722339860993202,101412.8828125,105.30548333399257
15716,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,21,64.0,0.04963862895965576,23.396100377744062,101432.0859375,98.01882051694449
15717,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,22,62.0,0.0456220880150795,23.117795618849982,101468.609375,90.20466034261347
15718,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,23,57.0,0.04568110778927803,22.85109779742794,101496.0859375,90.42721494682237
15719,8301004,8301,Viladecans - Atrium,peri-urban,Viladecans,41.313351000000004,2.013609,14,2016-07-02,2016,7,2,0,61.0,0.0454455241560936,23.534324663033715,101208.0078125,89.49895147458014
15720,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,1,54.0,0.04729822650551796,17.92013320495687,89662.21875,84.1130243975057
15721,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,2,54.0,0.04704415053129196,17.849347920792297,89657.53125,83.677162852012
15722,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,3,45.0,0.04734961688518524,17.729151505756192,89646.765625,84.24517856492322
15723,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,4,50.0,0.04735536128282547,17.437208194691834,89659.1640625,84.35171218768355
15724,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,5,42.0,0.04653433337807655,17.274979893407192,89643.015625,82.92062026928369
15725,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,6,28.0,0.04469933733344078,18.114552878218262,89631.8359375,79.41129866022291
15726,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,7,17.0,0.049386750906705856,19.205776809619124,89642.09375,87.42131253034826
15727,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,8,13.0,0.05140506848692894,19.88075116910869,89647.4921875,90.78988040229294
15728,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,9,22.0,0.05218859761953354,20.818668100113825,89646.1484375,91.87826228485153
15729,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,10,46.0,0.054745323956012726,21.57445037829723,89643.8203125,96.12974166813098
15730,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,11,59.0,0.05544217675924301,22.223741408197725,89643.6328125,97.13917087762869
15731,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,12,82.0,0.0550638884305954,22.705170300513203,89645.609375,96.32151221386069
15732,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,13,104.0,0.053875818848609924,22.70745505947974,89643.609375,94.24042945418748
15733,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,14,102.0,0.05263091251254082,21.8417914612333,89629.890625,92.3188509178711
15734,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,15,102.0,0.053799547255039215,22.57640674412471,89619.96875,94.12388789992143
15735,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,16,100.0,0.05466586351394653,23.12550649454397,89616.71875,95.45881903401211
15736,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,17,100.0,0.0538778230547905,23.19121535023868,89613.890625,94.05889449228967
15737,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,18,100.0,0.053858522325754166,22.258978593612653,89634.40625,94.34351307488913
15738,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,19,100.0,0.0522116981446743,20.7801189360423,89649.9296875,91.93486372711695
15739,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,20,94.0,0.0500437431037426,19.34797083217444,89683.265625,88.58188086700966
15740,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,21,78.0,0.04922360181808472,17.815113546695898,89744.15625,87.64864417193492
15741,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,22,64.0,0.05125505477190018,17.33435225903196,89790.171875,91.46381607963296
15742,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,23,52.0,0.05390893295407295,16.9591570691353,89828.34375,96.36498231143648
15743,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-02,2016,7,2,0,49.0,0.046516045928001404,17.79866967849142,89665.5,82.7595927105516
15744,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,1,41.0,0.030949732288718224,19.663421615743403,95827.4453125,58.47394337810767
15745,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,2,27.0,0.03225749731063843,19.542740410456474,95831.3515625,60.97234346494508
15746,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,3,34.0,0.03184572979807854,19.192071189334,95828.3984375,60.264377037583536
15747,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,4,34.0,0.031509846448898315,18.739286347058,95827.7890625,59.720874092641544
15748,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,5,17.0,0.031895436346530914,18.641015021229748,95830.3671875,60.4736720790815
15749,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,6,21.0,0.03035985864698887,19.598345966853003,95828.6015625,57.37292621323215
15750,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,7,22.0,0.0401533842086792,21.470777401624105,95850.1015625,75.41503134266854
15751,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,8,16.0,0.052665531635284424,23.14262913329253,95844.1171875,98.3507421884162
15752,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,9,25.0,0.05733190104365349,24.477586495790035,95826.0625,106.56469800904924
15753,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,10,46.0,0.06132475659251213,25.417868476519175,95815.3203125,113.61463471146895
15754,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,11,77.0,0.0646670013666153,26.2935230239342,95804.6875,119.4431128458909
15755,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,12,101.0,0.06934325397014618,27.189522679375443,95789.0,127.67736929045539
15756,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,13,114.0,0.07128660380840302,27.38240412719307,95770.9609375,131.14659505894258
15757,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,14,132.0,0.06813842803239822,26.64224990400703,95767.1640625,125.65937368782009
15758,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,15,146.0,0.06777467578649521,25.777427440158647,95791.609375,125.38214898720183
15759,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,16,142.0,0.06562201678752899,24.530305010465838,95835.6640625,121.96442800248593
15760,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,17,128.0,0.06501111388206482,23.697438539077154,95848.3359375,121.18404199258858
15761,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,18,112.0,0.06350676715373993,22.913771574267173,95888.2421875,118.74262636181275
15762,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,19,102.0,0.061647988855838776,21.840554650633806,95886.78125,115.68474625164923
15763,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,20,95.0,0.05905246362090111,21.1864213471045,95939.8359375,111.1218702369123
15764,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,21,87.0,0.056296247988939285,20.43307762193575,95969.484375,106.24002125955906
15765,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,22,82.0,0.050773486495018005,19.52918125865358,96008.640625,96.15282108479424
15766,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,23,78.0,0.048155467957258224,19.12602675434175,96038.4296875,91.3490464409584
15767,8298008,8298,Vic,peri-urban,Vic,41.93501,2.240001,498,2016-07-02,2016,7,2,0,78.0,0.03166111186146736,20.11223421203033,95827.8203125,59.726654400552476
15768,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,1,27.0,0.042139019817113876,23.92121784597896,98250.90625,80.45758133413385
15769,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,2,41.0,0.038820985704660416,23.40286589993559,98250.546875,74.25162532984382
15770,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,3,47.0,0.03563440218567848,22.90874206410507,98251.453125,68.27113536024001
15771,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,4,57.0,0.032361164689064026,22.470275341250442,98256.0,62.09484705851897
15772,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,5,58.0,0.02886122092604637,22.248265439552256,98273.0234375,55.43035133384575
15773,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,6,54.0,0.024629468098282814,22.68811104093851,98264.578125,47.228533586278566
15774,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,7,46.0,0.029316464439034462,23.48096161814567,98292.09375,56.08158186621695
15775,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,8,29.0,0.03924772888422012,24.80147345572624,98295.4609375,74.74962395214483
15776,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,9,27.0,0.04406159743666649,26.35262211832452,98289.9609375,83.47863268418634
15777,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,10,48.0,0.04916340857744217,27.7281926290932,98280.1484375,92.70937065770723
15778,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,11,74.0,0.046854350715875626,30.391382416718102,98264.90625,87.56630325818288
15779,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,12,88.0,0.06015191599726677,31.37997127587215,98268.6953125,112.0575619165837
15780,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,13,82.0,0.06425970792770386,31.250719532631024,98264.4921875,119.75571332708586
15781,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,14,92.0,0.06520052254199982,30.80202005468834,98268.96875,121.69395229877678
15782,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,15,100.0,0.065822072327137,29.952347525279947,98288.9453125,123.22348336398119
15783,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,16,100.0,0.06467210501432419,29.035149547426272,98309.921875,121.46405774986798
15784,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,17,92.0,0.06409327685832977,26.569643493717194,98338.09375,121.40193511719046
15785,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,18,85.0,0.062431465834379196,25.13664209903243,98360.421875,118.84931001158232
15786,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,19,74.0,0.06060098484158516,24.15604346819873,98378.5234375,115.76647241267976
15787,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,20,60.0,0.057099197059869766,23.425812905563703,98419.046875,109.39059430027594
15788,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,21,53.0,0.052919257432222366,22.915447689651103,98445.703125,101.58494174566928
15789,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,22,49.0,0.04968138784170151,22.66692456876217,98479.9609375,95.48279526695396
15790,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,23,51.0,0.049323633313179016,22.237754082897595,98507.5234375,94.9595241286976
15791,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-02,2016,7,2,0,38.0,0.04371635988354683,24.411294999297297,98241.1171875,83.32348005570614
15792,8205002,8205,Sant Cugat del Vallès,urban,Sant Cugat del Vallès,41.476816,2.088998,113,2016-07-01,2016,7,1,1,36.0,0.044474150985479355,19.085291304599878,100045.3359375,87.89788123766341
15793,8205002,8205,Sant Cugat del Vallès,urban,Sant Cugat del Vallès,41.476816,2.088998,113,2016-07-01,2016,7,1,2,34.0,0.03947771340608597,18.934882952145415,100032.8984375,78.0534883777497
15794,8205002,8205,Sant Cugat del Vallès,urban,Sant Cugat del Vallès,41.476816,2.088998,113,2016-07-01,2016,7,1,3,25.0,0.03682567551732063,19.204616521199114,100030.625,72.74117359227637
15795,8205002,8205,Sant Cugat del Vallès,urban,Sant Cugat del Vallès,41.476816,2.088998,113,2016-07-01,2016,7,1,4,16.0,0.030196992680430412,19.121768778286764,100022.234375,59.65954447539356
