,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_PM10_ug m^-3,M_T_celcius,M_P,M_PM10_ug/m3
9282,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-02,2016,7,2,19,17.0,8950.2880859375,26.279063849205045,100958.171875,8950.2880859375
9283,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-02,2016,7,2,20,19.0,6134.5166015625,24.31363397635789,100992.640625,6134.5166015625
9284,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-02,2016,7,2,21,19.0,6270.67529296875,23.977729527027975,101011.90625,6270.67529296875
9285,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-02,2016,7,2,22,21.0,6337.0693359375,23.736393160223997,101048.6015625,6337.0693359375
9286,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-02,2016,7,2,23,23.0,6233.38427734375,23.3080562776164,101070.84375,6233.38427734375
9287,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-02,2016,7,2,0,23.0,8516.9765625,24.10604262339683,100791.5,8516.9765625
9288,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,1,42.0,3499.64013671875,24.8696337325581,99806.0,3499.64013671875
9289,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,2,29.0,3309.32958984375,24.356922114083034,99823.734375,3309.32958984375
9290,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,3,40.0,3087.405517578125,23.750077389621765,99839.8125,3087.405517578125
9291,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,4,37.0,3479.517822265625,23.016450437173205,99854.3359375,3479.517822265625
9292,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,5,35.0,4038.27783203125,22.262430938549812,99865.34375,4038.27783203125
9293,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,6,33.0,4761.81396484375,22.450673110856258,99871.609375,4761.81396484375
9294,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,7,28.0,4497.861328125,23.981194700963556,99871.0546875,4497.861328125
9295,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,8,23.0,3236.75537109375,26.223851643791647,99857.0390625,3236.75537109375
9296,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,9,20.0,2718.397705078125,29.589929611771083,99830.1640625,2718.397705078125
9297,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,10,22.0,2150.075439453125,31.769806001207996,99796.5078125,2150.075439453125
9298,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,11,24.0,1595.4638671875,34.13000851761461,99759.390625,1595.4638671875
9299,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,12,27.0,1230.3387451171875,35.27283466342942,99741.1953125,1230.3387451171875
9300,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,13,27.0,1086.0557861328125,35.49917520215013,99713.3046875,1086.0557861328125
9301,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,14,26.0,954.7354125976562,35.50476131738009,99689.421875,954.7354125976562
9302,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,15,27.0,859.5028686523438,35.39210662415769,99673.2265625,859.5028686523438
9303,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,16,30.0,780.6754150390625,35.17945323368588,99662.09375,780.6754150390625
9304,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,17,34.0,736.2898559570312,34.67529289582808,99656.3828125,736.2898559570312
9305,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,18,33.0,702.4968872070312,34.09443937668192,99653.8515625,702.4968872070312
9306,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,19,33.0,591.1227416992188,32.51439154819815,99684.7734375,591.1227416992188
9307,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,20,31.0,822.9281005859375,29.47851979542901,99780.9296875,822.9281005859375
9308,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,21,32.0,823.0303344726562,28.146756880704913,99859.640625,823.0303344726562
9309,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,22,24.0,577.8446655273438,27.139384266508273,99923.546875,577.8446655273438
9310,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,23,21.0,538.4793090820312,25.756595034673865,99998.3671875,538.4793090820312
9311,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-02,2016,7,2,0,22.0,3286.9912109375,25.153574852862732,99776.765625,3286.9912109375
9312,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,1,79.0,2713.783203125,23.90665832727649,98858.1875,2713.783203125
9313,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,2,27.0,2870.331787109375,23.32255492561046,98855.8515625,2870.331787109375
9314,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,3,19.0,3248.546630859375,22.937512128646574,98858.6015625,3248.546630859375
9315,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,4,22.0,3599.73193359375,22.43001729767269,98865.6796875,3599.73193359375
9316,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,5,28.0,4341.51416015625,22.135126247913036,98876.390625,4341.51416015625
9317,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,6,24.0,5472.2255859375,22.459240893752906,98877.4921875,5472.2255859375
9318,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,7,23.0,5675.46240234375,23.680389029361493,98900.1171875,5675.46240234375
9319,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,8,28.0,4748.3349609375,25.420943136678147,98903.890625,4748.3349609375
9320,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,9,36.0,4584.501953125,27.045620736610942,98879.0,4584.501953125
9321,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,10,38.0,4459.12548828125,29.94405459724402,98851.6796875,4459.12548828125
9322,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,11,28.0,3118.017822265625,31.51407082418507,98832.28125,3118.017822265625
9323,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,12,23.0,3537.37890625,33.01345185947321,98804.859375,3537.37890625
9324,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,13,26.0,3555.73828125,33.35282292239788,98770.6484375,3555.73828125
9325,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,14,27.0,2799.861572265625,31.97372077661481,98765.15625,2799.861572265625
9326,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,15,38.0,2314.49267578125,31.1344177868624,98783.015625,2314.49267578125
9327,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,16,40.0,2052.501708984375,30.53263662714602,98810.0859375,2052.501708984375
9328,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,17,32.0,1937.85009765625,29.00187464724911,98854.765625,1937.85009765625
9329,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,18,29.0,1995.974365234375,27.52390285390345,98906.1015625,1995.974365234375
9330,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,19,27.0,1851.0955810546875,25.438239352660787,98935.0234375,1851.0955810546875
9331,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,20,27.0,1859.0537109375,24.48731372855525,98987.5546875,1859.0537109375
9332,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,21,25.0,1916.6644287109375,23.926450309131383,99039.3515625,1916.6644287109375
9333,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,22,22.0,1920.5645751953125,23.512673269452534,99065.3828125,1920.5645751953125
9334,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,23,17.0,2092.220947265625,23.26950017732895,99109.765625,2092.220947265625
9335,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-02,2016,7,2,0,18.0,2446.693359375,24.419396789645816,98845.8671875,2446.693359375
9336,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,1,14.0,6567.32861328125,23.05967359613703,101610.7578125,6567.32861328125
9337,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,2,12.0,9575.94140625,22.96101873797261,101615.765625,9575.94140625
9338,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,3,18.0,10504.1005859375,22.870324941401464,101624.1171875,10504.1005859375
9339,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,4,23.0,9136.1484375,22.849226983551887,101629.1953125,9136.1484375
9340,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,5,14.0,6848.9208984375,22.914323620976177,101632.59375,6848.9208984375
9341,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,6,15.0,5721.91259765625,23.040203576736246,101633.359375,5721.91259765625
9342,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,7,17.0,5327.89990234375,23.21786775489528,101658.7109375,5327.89990234375
9343,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,8,17.0,5226.240234375,23.13725838264736,101665.1171875,5226.240234375
9344,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,9,12.0,3376.892333984375,23.043926988070382,101667.2578125,3376.892333984375
9345,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,10,14.0,2635.731201171875,23.260624117930206,101668.703125,2635.731201171875
9346,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,11,16.0,1906.4287109375,23.20004350373364,101674.125,1906.4287109375
9347,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,12,15.0,1861.74365234375,23.463536529239605,101688.8515625,1861.74365234375
9348,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,13,12.0,1822.145263671875,23.5803180112066,101687.359375,1822.145263671875
9349,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,14,13.0,1587.0684814453125,23.61134377949736,101688.4921875,1587.0684814453125
9350,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,15,25.0,1610.880126953125,23.370999715782204,101701.1171875,1610.880126953125
9351,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,16,9.0,1940.370361328125,23.372346447700977,101714.625,1940.370361328125
9352,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,17,20.0,2514.171630859375,23.33440101318024,101732.3984375,2514.171630859375
9353,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,18,17.0,3415.3349609375,23.168616042139718,101743.0546875,3415.3349609375
9354,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,19,24.0,4010.661865234375,23.088977866766243,101762.6796875,4010.661865234375
9355,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,20,17.0,4120.068359375,23.09578417537449,101803.359375,4120.068359375
9356,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,21,18.0,4036.281982421875,23.01658251933867,101831.4453125,4036.281982421875
9357,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,22,18.0,2701.29150390625,22.990031300092824,101867.984375,2701.29150390625
9358,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,23,17.0,2108.849853515625,22.944365852943122,101901.9609375,2108.849853515625
9359,8074005,8074,Cubelles (Poliesportiu),peri-urban,Cubelles,41.202197,1.6722,5,2016-07-02,2016,7,2,0,14.0,4533.10009765625,23.112375169022982,101597.84375,4533.10009765625
9360,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,1,31.0,5522.4658203125,23.113137033008172,99981.8125,5522.4658203125
9361,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,2,36.0,6102.27001953125,22.71723755895141,99980.2421875,6102.27001953125
9362,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,3,29.0,7065.63232421875,22.45157231424656,99985.234375,7065.63232421875
9363,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,4,33.0,9025.419921875,22.176456217384214,99989.234375,9025.419921875
9364,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,5,26.0,11414.634765625,22.031670464003582,99997.828125,11414.634765625
9365,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,6,36.0,9927.7294921875,22.65448812993617,100000.4140625,9927.7294921875
9366,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,7,35.0,9824.638671875,24.013855057998,100028.15625,9824.638671875
9367,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,8,36.0,9448.9990234375,25.63774374049865,100027.5234375,9448.9990234375
9368,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,9,42.0,7383.9228515625,26.76282765888942,100015.7265625,7383.9228515625
9369,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,10,51.0,7537.1337890625,27.77924210482496,100003.421875,7537.1337890625
9370,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,11,24.0,4440.7529296875,28.266311836237264,100001.796875,4440.7529296875
9371,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,12,28.0,2579.708740234375,28.43074220681973,100009.0234375,2579.708740234375
9372,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,13,42.0,1884.4677734375,28.041545467332355,100013.390625,1884.4677734375
9373,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,14,38.0,1813.2640380859375,27.72758802127663,100018.2421875,1813.2640380859375
9374,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,15,33.0,1912.6544189453125,27.076543313002276,100031.3984375,1912.6544189453125
9375,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,16,26.0,2134.615234375,26.58618944906823,100053.2734375,2134.615234375
9376,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,17,23.0,2693.873046875,26.100943009480886,100077.703125,2693.873046875
9377,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,18,22.0,2988.714111328125,25.054045319655927,100099.859375,2988.714111328125
9378,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,19,19.0,3098.38037109375,24.120402116482808,100120.984375,3098.38037109375
9379,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,20,19.0,3179.737548828125,23.287431936773032,100163.53125,3179.737548828125
9380,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,21,14.0,3254.600830078125,22.79077642060969,100186.21875,3254.600830078125
9381,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,22,19.0,3296.864990234375,22.452935553887983,100222.828125,3296.864990234375
9382,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,23,20.0,3331.968994140625,22.154337104718707,100251.734375,3331.968994140625
9383,8184006,8184,Rubí,peri-urban,Rubí,41.492114,2.042497,171,2016-07-02,2016,7,2,0,21.0,5198.04345703125,23.490218906020743,99971.4765625,5198.04345703125
9384,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,1,23.0,7426.9560546875,23.746069614657756,101162.9609375,7426.9560546875
9385,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,2,21.0,9441.396484375,23.554192755443864,101162.4609375,9441.396484375
9386,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,3,23.0,11208.4130859375,23.34260555232055,101165.1875,11208.4130859375
9387,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,4,23.0,13150.4697265625,23.190010791397356,101167.3203125,13150.4697265625
9388,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,5,27.0,15566.3818359375,23.1357181371975,101171.8515625,15566.3818359375
9389,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,6,26.0,19290.01171875,23.68189215727358,101178.921875,19290.01171875
9390,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,7,26.0,17693.8984375,24.843751674341036,101207.875,17693.8984375
9391,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,8,24.0,13085.4462890625,26.281947437099745,101212.2734375,13085.4462890625
9392,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,9,28.0,10430.8671875,28.41573484996394,101204.203125,10430.8671875
9393,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,10,28.0,8525.82421875,29.819408167363974,101210.5234375,8525.82421875
9394,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,11,27.0,5412.248046875,30.848741746269866,101222.1015625,5412.248046875
9395,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,12,34.0,3883.199462890625,31.310662961220203,101233.640625,3883.199462890625
9396,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,13,30.0,3764.394775390625,31.07982936843689,101231.875,3764.394775390625
9397,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,14,28.0,3969.433837890625,30.697126508727024,101236.78125,3969.433837890625
9398,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,15,25.0,4110.173828125,29.742758155886634,101252.578125,4110.173828125
9399,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,16,25.0,4276.80810546875,29.241485914687075,101269.328125,4276.80810546875
9400,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,17,22.0,4364.73583984375,28.258423076916927,101285.4609375,4364.73583984375
9401,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,18,20.0,4588.34326171875,27.28645245298071,101298.5625,4588.34326171875
9402,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,19,19.0,4599.6328125,26.371195636107757,101317.7890625,4599.6328125
9403,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,20,21.0,3353.697021484375,24.53418536256379,101340.4375,3353.697021484375
9404,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,21,20.0,3703.761474609375,24.220219499389543,101374.390625,3703.761474609375
9405,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,22,20.0,4505.1328125,24.02624581061889,101410.3046875,4505.1328125
9406,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,23,22.0,4551.11181640625,23.505752166808065,101452.421875,4551.11181640625
9407,8101001,8101,L'Hospitalet de Llobregat,urban,"Hospitalet de Llobregat, l'",41.370475,2.114999,29,2016-07-02,2016,7,2,0,22.0,6560.0732421875,24.009209697799804,101154.8671875,6560.0732421875
9408,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,1,29.0,11188.6865234375,23.68586394975057,101660.1953125,11188.6865234375
9409,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,2,34.0,12862.537109375,23.573819738889483,101655.921875,12862.537109375
9410,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,3,31.0,16964.546875,23.41982480401299,101660.5390625,16964.546875
9411,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,4,30.0,25080.5,23.134854380536126,101670.515625,25080.5
9412,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,5,32.0,32633.669921875,22.98578676177135,101678.453125,32633.669921875
9413,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,6,33.0,38068.1015625,23.633138553407775,101683.703125,38068.1015625
9414,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,7,35.0,11256.7685546875,24.407422940072365,101719.359375,11256.7685546875
9415,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,8,37.0,8256.736328125,25.254790544708897,101726.078125,8256.736328125
9416,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,9,45.0,7334.859375,25.64014025658912,101728.65625,7334.859375
9417,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,10,47.0,8905.068359375,26.411088261763666,101732.703125,8905.068359375
9418,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,11,43.0,6778.279296875,26.89772528638298,101739.65625,6778.279296875
9419,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,12,40.0,4639.1806640625,26.78992398074257,101756.5859375,4639.1806640625
9420,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,13,38.0,4723.26904296875,26.39578451999921,101755.34375,4723.26904296875
9421,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,14,30.0,4668.91259765625,26.098344411203925,101758.6953125,4668.91259765625
9422,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,15,31.0,4649.63427734375,25.520688270688197,101771.0,4649.63427734375
9423,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,16,30.0,4715.9619140625,25.008864024161937,101786.6640625,4715.9619140625
9424,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,17,29.0,5849.85009765625,24.919950689253938,101799.4296875,5849.85009765625
9425,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,18,24.0,6455.23486328125,24.302965378239094,101808.703125,6455.23486328125
9426,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,19,23.0,6594.8466796875,23.598797484783006,101826.2265625,6594.8466796875
9427,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-02,2016,7,2,20,25.0,7221.02099609375,23.129646060574657,101860.703125,7221.02099609375
