,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_SO2_ppmv,M_T_celcius,M_P,M_SO2_ug/m3
12637,43013002,43013,L'Ametlla de Mar,rural,"Ametlla de Mar, l'",40.902483000000004,0.809721,34,2016-07-03,2016,7,3,14,1.0,0.0006239534704945982,28.17542880454954,101294.5546875,1.6162012866731175
12638,43013002,43013,L'Ametlla de Mar,rural,"Ametlla de Mar, l'",40.902483000000004,0.809721,34,2016-07-03,2016,7,3,15,2.0,0.0007024160586297512,28.053410115731708,101249.40625,1.819365519441986
12639,43013002,43013,L'Ametlla de Mar,rural,"Ametlla de Mar, l'",40.902483000000004,0.809721,34,2016-07-03,2016,7,3,16,2.0,0.0007792862015776336,27.856123364378163,101207.671875,2.018961409529257
12640,43013002,43013,L'Ametlla de Mar,rural,"Ametlla de Mar, l'",40.902483000000004,0.809721,34,2016-07-03,2016,7,3,17,1.0,0.0008512013009749353,27.203929188294524,101170.015625,2.2092441076908145
12641,43013002,43013,L'Ametlla de Mar,rural,"Ametlla de Mar, l'",40.902483000000004,0.809721,34,2016-07-03,2016,7,3,18,2.0,0.0009367491584271193,26.40795675733102,101137.34375,2.4369517044843314
12642,43013002,43013,L'Ametlla de Mar,rural,"Ametlla de Mar, l'",40.902483000000004,0.809721,34,2016-07-03,2016,7,3,19,2.0,0.001065077492967248,25.110385074349665,101148.984375,2.7831722579467217
12643,43013002,43013,L'Ametlla de Mar,rural,"Ametlla de Mar, l'",40.902483000000004,0.809721,34,2016-07-03,2016,7,3,20,2.0,0.0012135932920500636,24.459907635653792,101171.3359375,3.178895080396895
12644,43013002,43013,L'Ametlla de Mar,rural,"Ametlla de Mar, l'",40.902483000000004,0.809721,34,2016-07-03,2016,7,3,21,1.0,0.001403230824507773,24.029644348519525,101194.359375,3.6817923432085924
12645,43013002,43013,L'Ametlla de Mar,rural,"Ametlla de Mar, l'",40.902483000000004,0.809721,34,2016-07-03,2016,7,3,22,1.0,0.0017420132644474506,23.69109174851178,101210.359375,4.576625031300071
12646,43013002,43013,L'Ametlla de Mar,rural,"Ametlla de Mar, l'",40.902483000000004,0.809721,34,2016-07-03,2016,7,3,23,1.0,0.0020577574614435434,23.403721376286796,101222.203125,5.412021580977986
12647,43013002,43013,L'Ametlla de Mar,rural,"Ametlla de Mar, l'",40.902483000000004,0.809721,34,2016-07-03,2016,7,3,0,1.0,0.0007148280274122953,24.06333263787326,101343.6796875,1.878118026272344
12648,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,1,3.0,0.0031862459145486355,22.065992671853223,100171.4921875,8.330603824293943
12649,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,2,3.0,0.003299122443422675,22.017682988208207,100173.8046875,8.627336236152907
12650,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,3,2.0,0.003302300116047263,21.935307456120142,100174.75,8.63813820405651
12651,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,4,2.0,0.0021918159909546375,21.787492658945098,100170.96875,5.735996905158365
12652,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,5,2.0,0.0029931492172181606,21.844630926222692,100162.4921875,7.83091131696087
12653,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,6,2.0,0.00606163963675499,22.055909404744,100155.7109375,15.846513045279098
12654,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,7,2.0,0.006220188923180103,22.90464855216976,100169.8515625,16.216668851127615
12655,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,8,2.0,0.0032635251991450787,22.50435915357815,100189.828125,8.521562676601498
12656,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,9,2.0,0.0018319864757359028,23.957118904495815,100191.7109375,4.76029563939028
12657,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,10,2.0,0.0022265815641731024,25.45419391635761,100178.921875,5.755883384872383
12658,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,11,2.0,0.002068973844870925,26.352348256152084,100176.015625,5.3322616299468715
12659,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,12,2.0,0.001534277107566595,26.705894890961986,100180.4140625,3.9497259529869715
12660,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,13,2.0,0.0014957954408600926,28.71373447356865,100151.125,3.8239307958015987
12661,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,14,3.0,0.0010737486882135272,28.348411421130493,100115.859375,2.747346424715492
12662,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,15,2.0,0.001094216015189886,27.99530189723987,100086.3515625,2.8021718130194646
12663,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,16,2.0,0.0011144147720187902,27.888395908309406,100062.40625,2.854229159351993
12664,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,17,2.0,0.0013461519265547395,27.421552031922943,100040.828125,3.4523626430091383
12665,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,18,2.0,0.0015908543718978763,25.21152773265601,100021.609375,4.109361700771484
12666,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,19,2.0,0.0019121244549751282,24.52961992404812,100013.84375,4.950169832403011
12667,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,20,2.0,0.002213970059528947,23.89581518090006,100043.7109375,5.745542282419441
12668,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,21,2.0,0.0026460890658199787,23.449073023497874,100057.1875,6.878217222512844
12669,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,22,2.0,0.0030948061030358076,23.265012080171914,100063.703125,8.050127298935152
12670,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,23,2.0,0.003697050269693136,23.315630907688387,100069.8828125,9.615620643783414
12671,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-03,2016,7,3,0,2.0,0.002701388206332922,22.24152016862587,100169.421875,7.058575594561298
12672,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,1,2.0,0.00311268144287169,22.721077326576733,101100.359375,8.195544071585763
12673,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,2,2.0,0.0031766986940056086,22.627611810796225,101104.1640625,8.367056400587133
12674,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,3,1.0,0.003783715656027198,22.548691708124124,101105.9609375,9.968705760188435
12675,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,4,1.0,0.0030269394628703594,22.51926173312927,101103.1640625,7.975450666393244
12676,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,5,1.0,0.003445902606472373,22.497449959474977,101096.2578125,9.079394119046999
12677,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,6,1.0,0.0057710218243300915,22.65981085672786,101089.1796875,15.196295937930161
12678,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,7,1.0,0.005826949141919613,23.563553391876326,101102.1875,15.29879842611213
12679,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,8,1.0,0.0033958677668124437,23.52560556554255,101118.5625,8.918519116134048
12680,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,9,1.0,0.0017816434847190976,24.80483632437989,101119.1015625,4.659040593207845
12681,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,10,1.0,0.0017987109022215009,26.16635061599675,101108.4765625,4.681784500383376
12682,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,11,2.0,0.001955944113433361,28.710124654908043,101102.8515625,5.047856806875383
12683,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,12,2.0,0.0013489134144037962,29.419276945874856,101108.4296875,3.4732779468444432
12684,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,13,2.0,0.0012174769071862102,29.38304595888667,101080.84375,3.1343659309933876
12685,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,14,2.0,0.0008594503160566092,28.963741669411036,101046.5234375,2.2149534285296864
12686,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,15,2.0,0.0008920030668377876,28.687789544727934,101020.1484375,2.3003486552750876
12687,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,16,2.0,0.0008533093496225774,28.372098135696604,100996.765625,2.202357161317627
12688,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,17,2.0,0.0011006632121279836,27.975845339355317,100970.125,2.8437554094040496
12689,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,18,1.0,0.0013947647530585527,27.17150571335469,100948.4140625,3.6124925390356206
12690,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,19,1.0,0.0016650796169415116,26.44874754388735,100941.4296875,4.322722830265802
12691,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,20,2.0,0.0017829133430495858,24.669116351328114,100970.21875,4.657618240137988
12692,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,21,2.0,0.002261465648189187,24.232492695113365,100982.734375,5.917178235717635
12693,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,22,1.0,0.0029059816151857376,23.96297240719622,100988.1953125,7.610878462323897
12694,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,23,1.0,0.0036554611288011074,23.940548425866666,100995.9609375,9.57525321441695
12695,8019043,8019,Barcelona (Eixample),urban,Barcelona,41.385315000000006,2.1538,26,2016-07-03,2016,7,3,0,1.0,0.0024262561928480864,22.907168119839127,101098.15625,6.38406409834582
12696,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,1,1.0,0.0038560156244784594,23.619844566897882,101121.9296875,10.124120172812095
12697,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,2,1.0,0.003973506391048431,23.446639183702644,101114.640625,10.437936733602868
12698,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,3,1.0,0.005123043432831764,23.18713422818098,101110.890625,13.468921577684402
12699,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,4,1.0,0.006667974404990673,22.918767834347534,101109.203125,17.546275444017112
12700,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,5,1.0,0.007329730782657862,22.308516762261775,101118.671875,19.32928521136218
12701,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,6,1.0,0.008147720247507095,22.317772960307877,101112.4140625,21.484408277418996
12702,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,7,1.0,0.009190845303237438,23.09467423920188,101127.671875,24.175075618219605
12703,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,8,1.0,0.010455656796693802,24.901901494327603,101129.6640625,27.335744981379083
12704,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,9,2.0,0.008448348380625248,26.521871515121802,101121.8203125,21.966640387724482
12705,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,10,2.0,0.006193746812641621,27.923284378285075,101117.046875,16.028708574954717
12706,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,11,2.0,0.004354740492999554,29.36140810508482,101123.8203125,11.216746842203895
12707,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,12,1.0,0.0031070662662386894,29.55037150568404,101140.546875,7.99937003154906
12708,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,13,1.0,0.0031716807279735804,29.765998399475052,101111.921875,8.157602601572494
12709,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,14,1.0,0.0031774870585650206,29.423137144899215,101069.34375,8.178351933762777
12710,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,15,1.0,0.0032416442409157753,28.995516759261307,101030.5859375,8.352086725494893
12711,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,16,1.0,0.0032466179691255093,28.41985521201184,100996.7109375,8.378059079741277
12712,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,17,1.0,0.0034387176856398582,27.567864270521454,100967.0,8.896305200866344
12713,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,18,1.0,0.0038106567226350307,26.712892246272872,100941.875,9.884197098547842
12714,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,19,1.0,0.0046569281257689,25.234252335487724,100946.640625,12.139713412824925
12715,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,20,1.0,0.005479453131556511,24.621629697297067,100974.5859375,14.317226874017434
12716,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,21,1.0,0.006390995346009731,24.345192995414607,100993.59375,16.717652834554613
12717,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,22,1.0,0.007088936865329742,24.090049414839427,101006.84375,18.56168983987625
12718,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,23,1.0,0.009098564274609089,23.82815306107142,101018.8203125,23.847539961949487
12719,43148001,43148,Tarragona (Sant Salvador),peri-urban,Tarragona,41.159512,1.2396969999999998,77,2016-07-03,2016,7,3,0,1.0,0.0031239697709679604,23.674701472077743,101128.640625,8.201133468447976
12720,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,1,1.0,0.0007429260294884443,21.888399018777363,99153.7734375,1.9238411321588993
12721,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,2,1.0,0.0007380445604212582,21.47556338604312,99157.5859375,1.913951947524439
12722,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,3,1.0,0.0008023231057450175,21.25645404541558,99157.078125,2.0821816802836293
12723,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,4,1.0,0.0008148365886881948,21.274923904148807,99148.5625,2.11434230600985
12724,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,5,1.0,0.0010769041255116463,21.553514917321024,99138.03125,2.791418435544721
12725,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,6,1.0,0.0006472771638073027,21.458019538576366,99132.296875,1.6782390284857065
12726,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,7,1.0,0.001492396811954677,22.254847413754703,99147.15625,3.8595785543177272
12727,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,8,2.0,0.0020456917118281126,24.201566278646737,99144.0078125,5.255685308308718
12728,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,9,1.0,0.002151987748220563,26.312454190027154,99124.703125,5.48873473030635
12729,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,10,1.0,0.0019055046141147614,28.04610094841604,99085.6171875,4.830189898575356
12730,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,11,1.0,0.0016227619489654899,31.58966245993713,99072.40625,4.06510223137927
12731,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,12,1.0,0.001369180274195969,33.584996024022985,99043.0078125,3.4065443967976385
12732,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,13,1.0,0.0010475671151652932,34.53615624824147,98984.71875,2.5967789440193965
12733,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,14,1.0,0.0009421298746019602,34.60148651581943,98931.984375,2.3336744073512876
12734,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,15,1.0,0.0008054192294366658,34.59168260171964,98893.6796875,1.994330513744047
12735,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,16,1.0,0.0009465349139645696,34.738730877996545,98861.6015625,2.341873399285797
12736,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,17,2.0,0.0011806822149083018,31.39937593144856,98870.984375,2.9535007996357434
12737,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,18,1.0,0.001199014950543642,29.688328989239267,98882.359375,3.016654026801312
12738,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,19,2.0,0.0011774285230785608,28.15402009334008,98903.46875,2.9780643439444265
12739,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,20,1.0,0.0012071601813659072,26.944659158852403,98950.9140625,3.0670395265124117
12740,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,21,1.0,0.001288881991058588,25.699998051871034,98996.0546875,3.2898092120096627
12741,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,22,2.0,0.0013897898606956005,24.929573729329945,99020.0703125,3.5574031073860013
12742,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,23,1.0,0.0016514045419171453,24.474872155670425,99038.9375,4.234314899117772
12743,8113007,8113,Manresa,urban,Manresa,41.730292,1.8253,238,2016-07-03,2016,7,3,0,1.0,0.0009357095696032047,22.561938838270635,99148.421875,2.4174135140762596
12744,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,1,1.0,0.0007347667124122381,19.03335868986892,96480.0390625,1.86949536954788
12745,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,2,1.0,0.0007950505241751671,18.439477995482264,96485.6171875,2.027114995460556
12746,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,3,1.0,0.0007869813125580549,18.162916430055247,96485.3203125,2.008439938888701
12747,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,4,1.0,0.0005529979825951159,17.407731875178797,96481.453125,1.4149069288181926
12748,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,5,1.0,0.0002838930522557348,17.42540384457436,96477.03125,0.726294528426112
12749,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,6,1.0,0.00025352812372148037,18.80820396718451,96465.828125,0.6454637892320306
12750,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,7,1.0,0.000165949430083856,19.787740179863647,96473.0390625,0.4211136562334392
12751,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,8,1.0,0.0005765588139183819,21.12548394691987,96472.734375,1.4564213892433904
12752,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,9,1.0,0.0010632298653945327,22.723977281791065,96461.0703125,2.67094780419108
12753,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,10,1.0,0.0012954790145158768,24.44342090376665,96441.2578125,3.234914820955049
12754,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,11,1.0,0.0014044935815036297,25.934340866062257,96426.734375,3.4891245277609926
12755,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,12,1.0,0.00140304712112993,27.09515557180049,96418.046875,3.4717424940162624
12756,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,13,1.0,0.0013603970874100924,27.94864505587958,96379.609375,3.3553280020557947
12757,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,14,1.0,0.0013058509211987257,28.5373214853592,96341.5,3.2132378323773896
12758,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,15,1.0,0.0011316064046695828,28.83454554326744,96303.03125,2.7806323009932172
12759,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,16,1.0,0.0007803476182743907,27.194344826440897,96296.0625,1.9278360926104283
12760,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,17,2.0,0.0003561812627594918,25.735006956175084,96312.8125,0.8843902209325775
12761,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,18,2.0,0.00037566720857284963,24.367450920757392,96320.28125,0.9371336071904525
12762,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,19,2.0,0.0004560502711683512,23.308288545074674,96321.8125,1.1417386280124813
12763,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,20,1.0,0.0005132128135301173,22.333249527550834,96350.546875,1.2894714644653014
12764,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,21,1.0,0.0005283724749460816,21.254244099989535,96368.3125,1.33267208354322
12765,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,22,1.0,0.0006493947003036737,20.51862691761636,96385.765625,1.6423171048873368
12766,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,23,2.0,0.0007658607210032642,20.18415182551496,96402.890625,1.9394123222902715
12767,8112003,8112,Manlleu,peri-urban,Manlleu,42.003307,2.287299,460,2016-07-03,2016,7,3,0,2.0,0.0006755174836143851,19.73216167686627,96473.9453125,1.7145361216465986
12768,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-03,2016,7,3,1,1.0,0.0010981151135638356,14.108633263527167,88162.4453125,2.5968767238023505
12769,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-03,2016,7,3,2,1.0,0.0011296967277303338,13.68589419075829,88153.0390625,2.675214377752333
12770,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-03,2016,7,3,3,0.0,0.001163923996500671,13.518413505490855,88143.4609375,2.7575779987398588
12771,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-03,2016,7,3,4,0.0,0.0010384852066636086,13.337189329203227,88139.8984375,2.4618442903146938
12772,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-03,2016,7,3,5,0.0,0.0009407065808773041,13.147642857592473,88134.9765625,2.2314010362484407
12773,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-03,2016,7,3,6,0.0,0.0010058324551209807,14.1743716394775,88129.1015625,2.377198509152212
12774,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-03,2016,7,3,7,0.0,0.0010117307538166642,15.181583901758188,88150.3515625,2.3833603485278325
12775,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-03,2016,7,3,8,0.0,0.0013595548225566745,16.29996639042298,88169.9609375,3.1910734227037594
12776,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-03,2016,7,3,9,0.0,0.0017266742652282119,17.569584514180008,88192.046875,4.036068017951978
12777,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-03,2016,7,3,10,0.0,0.001777073834091425,18.648934301979125,88213.1953125,4.139503477423577
12778,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-03,2016,7,3,11,0.0,0.0014757420867681503,19.47383367655351,88222.125,3.4282399303877913
12779,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-03,2016,7,3,12,0.0,0.001164627494290471,20.064959115164356,88255.375,2.7010648252003
